ticker,main_net_inflow,main_net_pct,super_large_net_inflow,super_large_net_pct,large_net_inflow,large_net_pct,medium_net_inflow,medium_net_pct,small_net_inflow,small_net_pct
000902,-5267076.0,-5.19,-7152144.0,-7.04,1885068.0,1.86,3742389.0,3.68,1524687.0,1.5
688699,-5276065.0,-5.97,-2782681.0,-3.15,-2493384.0,-2.82,4822396.0,5.46,453671.0,0.51
002354,-5276991.0,-0.95,-15413269.0,-2.78,10136278.0,1.83,-3727715.0,-0.67,9004707.0,1.62
600000,-5279053.0,-2.56,3363805.0,1.63,-8642858.0,-4.2,5697570.0,2.77,-418518.0,-0.2
688818,-5280008.0,-2.62,-2257988.0,-1.12,-3022020.0,-1.5,5904922.0,2.93,-624913.0,-0.31
000062,-5294917.0,-2.09,879244.0,0.35,-6174161.0,-2.44,-1037.0,0.0,5295954.0,2.09
601127,-5296395.0,-1.46,8189021.0,2.26,-13485416.0,-3.73,-1548614.0,-0.43,6878375.0,1.9
002796,-5314424.0,-5.13,-13231515.0,-12.77,7917091.0,7.64,534040.0,0.52,4780384.0,4.61
600749,-5315711.0,-16.4,-50882.0,-0.16,-5264829.0,-16.25,1771314.0,5.47,3544397.0,10.94
300451,-5337568.0,-18.95,0.0,0.0,-5337568.0,-18.95,1248562.0,4.43,4089006.0,14.52
300413,-5346240.0,-4.2,-3659066.0,-2.88,-1687174.0,-1.33,1993866.0,1.57,3352375.0,2.63
300953,-5349973.0,-2.94,-1207489.0,-0.66,-4142484.0,-2.28,-1976625.0,-1.09,7326598.0,4.02
605116,-5355049.0,-15.61,-1900217.0,-5.54,-3454832.0,-10.07,1501860.0,4.38,3853190.0,11.23
603072,-5364456.0,-20.68,-1767528.0,-6.81,-3596928.0,-13.87,2475493.0,9.54,2888963.0,11.14
002038,-5366737.0,-6.04,1478576.0,1.66,-6845313.0,-7.7,-2096604.0,-2.36,7463342.0,8.4
688373,-5366751.0,-13.14,0.0,0.0,-5366751.0,-13.14,5774607.0,14.14,-407856.0,-1.0
688765,-5367866.0,-13.24,0.0,0.0,-5367866.0,-13.24,-983167.0,-2.43,6351033.0,15.67
688125,-5371651.0,-7.72,-4230401.0,-6.08,-1141250.0,-1.64,814429.0,1.17,4557222.0,6.55
300446,-5386731.0,-16.52,0.0,0.0,-5386731.0,-16.52,-359649.0,-1.1,5746380.0,17.62
300331,-5394347.0,-2.32,-4631079.0,-1.99,-763268.0,-0.33,7473825.0,3.21,-2079478.0,-0.89
300070,-5410970.0,-11.46,-3078000.0,-6.52,-2332970.0,-4.94,-2770518.0,-5.87,8181488.0,17.33
301029,-5435809.0,-7.39,-1322190.0,-1.8,-4113619.0,-5.6,2615428.0,3.56,2820381.0,3.84
688620,-5455474.0,-3.18,-2984797.0,-1.74,-2470677.0,-1.44,622914.0,0.36,4825876.0,2.81
000552,-5478973.0,-6.52,-4583871.0,-5.46,-895102.0,-1.07,-7314699.0,-8.71,12793672.0,15.23
600332,-5484088.0,-5.99,775098.0,0.85,-6259186.0,-6.84,-471075.0,-0.51,5955164.0,6.51
002631,-5525653.0,-6.19,-1915833.0,-2.14,-3609820.0,-4.04,1202810.0,1.35,4322843.0,4.84
600998,-5531564.0,-9.77,-3780410.0,-6.68,-1751154.0,-3.09,-3218805.0,-5.68,8750370.0,15.45
301509,-5533336.0,-13.55,-440650.0,-1.08,-5092686.0,-12.47,3774921.0,9.24,1758415.0,4.3
300465,-5535688.0,-3.22,-8562941.0,-4.98,3027253.0,1.76,5966095.0,3.47,-430408.0,-0.25
605128,-5536116.0,-23.89,-3319420.0,-14.33,-2216696.0,-9.57,4327524.0,18.68,1208592.0,5.22
002967,-5536591.0,-15.31,-1460077.0,-4.04,-4076514.0,-11.28,218933.0,0.61,5317658.0,14.71
300122,-5555427.0,-3.51,-1368947.0,-0.87,-4186480.0,-2.65,-5840897.0,-3.7,11396325.0,7.21
301096,-5557458.0,-10.17,-2246616.0,-4.11,-3310842.0,-6.06,1771952.0,3.24,3785507.0,6.93
300999,-5565766.0,-5.39,-3523551.0,-3.41,-2042215.0,-1.98,-1042163.0,-1.01,6607929.0,6.4
002324,-5567176.0,-6.51,-202607.0,-0.24,-5364569.0,-6.27,3089213.0,3.61,2477963.0,2.9
000921,-5572035.0,-6.59,2363547.0,2.79,-7935582.0,-9.38,2919322.0,3.45,2652713.0,3.14
300576,-5577074.0,-2.42,-4438562.0,-1.93,-1138512.0,-0.49,-2303030.0,-1.0,7880103.0,3.42
688191,-5581324.0,-8.93,-8465915.0,-13.54,2884591.0,4.61,6432486.0,10.29,-851162.0,-1.36
600996,-5581932.0,-11.14,1114902.0,2.23,-6696834.0,-13.37,-1968319.0,-3.93,7550251.0,15.07
601231,-5586090.0,-2.27,-3126694.0,-1.27,-2459396.0,-1.0,11613362.0,4.72,-6027271.0,-2.45
300863,-5588218.0,-6.49,-2664748.0,-3.09,-2923470.0,-3.39,898428.0,1.04,4689791.0,5.44
601233,-5613548.0,-1.44,-9892063.0,-2.55,4278515.0,1.1,10545400.0,2.71,-4927345.0,-1.27
002032,-5627634.0,-8.24,-2919519.0,-4.27,-2708115.0,-3.96,3217427.0,4.71,2410207.0,3.53
300718,-5629021.0,-5.34,-4387581.0,-4.16,-1241440.0,-1.18,2603669.0,2.47,3025354.0,2.87
002291,-5632073.0,-11.63,-1885927.0,-3.89,-3746146.0,-7.74,1493487.0,3.08,4138586.0,8.55
002274,-5632278.0,-9.05,-3080773.0,-4.95,-2551505.0,-4.1,-982483.0,-1.58,6614761.0,10.63
603885,-5649230.0,-10.89,-2542702.0,-4.9,-3106528.0,-5.99,-1057704.0,-2.04,6706934.0,12.92
600067,-5704291.0,-19.21,-197250.0,-0.66,-5507041.0,-18.55,-59217.0,-0.2,5763508.0,19.41
300188,-5709050.0,-10.25,-2747571.0,-4.93,-2961479.0,-5.32,1869660.0,3.36,3839390.0,6.89
600380,-5714417.0,-6.56,-1582088.0,-1.82,-4132329.0,-4.74,-492026.0,-0.56,6206443.0,7.12
603920,-5717173.0,-2.04,3862923.0,1.38,-9580096.0,-3.42,2075409.0,0.74,3648668.0,1.3
300171,-5729824.0,-10.49,-378537.0,-0.69,-5351287.0,-9.8,1027302.0,1.88,4702522.0,8.61
600846,-5731771.0,-8.67,-4318737.0,-6.53,-1413034.0,-2.14,3340783.0,5.05,2390988.0,3.62
603929,-5732839.0,-1.23,-6152329.0,-1.32,419490.0,0.09,17402390.0,3.73,-11653057.0,-2.5
300607,-5737290.0,-2.45,1940293.0,0.83,-7677583.0,-3.27,560365.0,0.24,5176924.0,2.21
300528,-5782610.0,-5.27,1457955.0,1.33,-7240565.0,-6.6,-9174917.0,-8.36,14957528.0,13.62
688116,-5797827.0,-5.74,-1487100.0,-1.47,-4310727.0,-4.27,1274525.0,1.26,4529626.0,4.48
301629,-5809387.0,-4.5,-10482839.0,-8.11,4673452.0,3.62,445267.0,0.34,5364120.0,4.15
300805,-5809925.0,-5.32,859802.0,0.79,-6669727.0,-6.11,-615363.0,-0.56,6425288.0,5.89
603226,-5811056.0,-8.22,-16645615.0,-23.54,10834559.0,15.32,6148998.0,8.7,-337942.0,-0.48
300319,-5820233.0,-0.75,8379455.0,1.08,-14199688.0,-1.83,14691958.0,1.89,-8871728.0,-1.14
688711,-5855385.0,-6.16,2542537.0,2.68,-8397922.0,-8.84,-171930.0,-0.18,6027315.0,6.35
603998,-5858347.0,-11.23,-1145146.0,-2.19,-4713201.0,-9.03,-3779484.0,-7.24,9695371.0,18.58
002405,-5859534.0,-8.0,-437514.0,-0.6,-5422020.0,-7.4,-2970976.0,-4.05,8830510.0,12.05
600004,-5860669.0,-15.83,-1267999.0,-3.43,-4592670.0,-12.41,-1513984.0,-4.09,7374653.0,19.92
601658,-5871236.0,-2.34,-7134798.0,-2.84,1263562.0,0.5,292596.0,0.12,5579150.0,2.22
603229,-5876787.0,-15.6,-3634148.0,-9.64,-2242639.0,-5.95,2074280.0,5.5,3802507.0,10.09
603323,-5899945.0,-13.17,-1581289.0,-3.53,-4318656.0,-9.64,563162.0,1.26,5336783.0,11.92
002649,-5916808.0,-14.41,0.0,0.0,-5916808.0,-14.41,1880574.0,4.58,4036234.0,9.83
000796,-5930093.0,-13.64,-945753.0,-2.18,-4984340.0,-11.46,-1070704.0,-2.46,7000797.0,16.1
301369,-5934334.0,-3.36,3740115.0,2.12,-9674449.0,-5.48,1121578.0,0.64,4812756.0,2.73
301606,-5960833.0,-8.88,-4447877.0,-6.63,-1512956.0,-2.25,3698484.0,5.51,2262350.0,3.37
300257,-5962576.0,-3.57,3172163.0,1.9,-9134739.0,-5.47,4557584.0,2.73,1404992.0,0.84
300440,-5967493.0,-7.81,-6243132.0,-8.17,275639.0,0.36,1335813.0,1.75,4631680.0,6.06
603596,-5986210.0,-6.67,-4746988.0,-5.29,-1239222.0,-1.38,1422655.0,1.59,4563555.0,5.09
000623,-6005326.0,-5.6,-2338084.0,-2.18,-3667242.0,-3.42,6101093.0,5.69,-95767.0,-0.09
002426,-6007442.0,-6.07,-1120311.0,-1.13,-4887131.0,-4.94,6400385.0,6.46,-392943.0,-0.4
688176,-6016768.0,-3.97,-27000.0,-0.02,-5989768.0,-3.95,-9479416.0,-6.25,15496184.0,10.22
603688,-6026179.0,-1.79,-529423.0,-0.16,-5496756.0,-1.63,4873782.0,1.44,1147644.0,0.34
688238,-6035291.0,-10.35,0.0,0.0,-6035291.0,-10.35,5416678.0,9.29,618613.0,1.06
000778,-6042106.0,-6.55,-10597581.0,-11.49,4555475.0,4.94,1240847.0,1.35,4801259.0,5.2
000582,-6050361.0,-2.31,-5790912.0,-2.21,-259449.0,-0.1,5773001.0,2.2,277360.0,0.11
600882,-6055888.0,-7.13,1641862.0,1.93,-7697750.0,-9.07,-5599778.0,-6.6,11655666.0,13.73
300756,-6082018.0,-18.53,-2821739.0,-8.59,-3260279.0,-9.93,5059706.0,15.41,1022312.0,3.11
002726,-6106106.0,-8.98,-955000.0,-1.4,-5151106.0,-7.58,541442.0,0.8,5564664.0,8.18
300147,-6110972.0,-25.67,-1908170.0,-8.02,-4202802.0,-17.66,2287069.0,9.61,3823903.0,16.07
002007,-6119062.0,-7.16,668762.0,0.78,-6787824.0,-7.94,4592332.0,5.37,1526731.0,1.79
000581,-6122568.0,-13.34,-3888901.0,-8.47,-2233667.0,-4.87,608621.0,1.33,5513947.0,12.01
600456,-6155069.0,-11.68,-1177460.0,-2.23,-4977609.0,-9.45,-926643.0,-1.76,7081712.0,13.44
301588,-6166289.0,-6.3,-1544245.0,-1.58,-4622044.0,-4.72,910941.0,0.93,5255349.0,5.37
300100,-6169842.0,-12.99,-2260791.0,-4.76,-3909051.0,-8.23,-909439.0,-1.91,7079281.0,14.9
002465,-6182794.0,-3.17,-1496582.0,-0.77,-4686212.0,-2.4,3563122.0,1.83,2619672.0,1.34
300046,-6192500.0,-9.62,0.0,0.0,-6192500.0,-9.62,886446.0,1.38,5306055.0,8.25
603389,-6195904.0,-8.46,240087.0,0.33,-6435991.0,-8.79,5857323.0,8.0,338581.0,0.46
300229,-6222063.0,-6.91,-1068210.0,-1.19,-5153853.0,-5.73,-3532599.0,-3.92,9754664.0,10.84
688076,-6251522.0,-20.34,-8029324.0,-26.12,1777802.0,5.78,3765310.0,12.25,2486212.0,8.09
001267,-6252868.0,-1.63,-4098170.0,-1.07,-2154698.0,-0.56,-9394506.0,-2.45,15647375.0,4.08
603687,-6254710.0,-7.42,-3540247.0,-4.2,-2714463.0,-3.22,1642626.0,1.95,4612084.0,5.47
002017,-6271389.0,-11.72,-1564470.0,-2.92,-4706919.0,-8.79,1750278.0,3.27,4521111.0,8.45
688239,-6284077.0,-5.72,-9277227.0,-8.45,2993150.0,2.73,5587445.0,5.09,696631.0,0.63
688601,-6308598.0,-6.38,-9018046.0,-9.13,2709448.0,2.74,570192.0,0.58,5738406.0,5.81
000659,-6315244.0,-15.71,-1010552.0,-2.51,-5304692.0,-13.19,207835.0,0.52,6107409.0,15.19
688363,-6355400.0,-6.1,-1880635.0,-1.8,-4474765.0,-4.29,4438196.0,4.26,1917204.0,1.84
301696,-6359661.0,-8.33,-1160040.0,-1.52,-5199621.0,-6.81,1844766.0,2.42,4514896.0,5.91
600559,-6370413.0,-12.32,0.0,0.0,-6370413.0,-12.32,-2056087.0,-3.98,8427675.0,16.3
688575,-6375158.0,-20.46,0.0,0.0,-6375158.0,-20.46,1066371.0,3.42,5308788.0,17.04
601665,-6393529.0,-4.79,7986269.0,5.98,-14379798.0,-10.77,-20973422.0,-15.7,27219012.0,20.38
002057,-6402737.0,-8.03,-6493673.0,-8.14,90936.0,0.11,2811175.0,3.52,3591562.0,4.5
002304,-6402852.0,-4.46,-6794496.0,-4.73,391644.0,0.27,-996570.0,-0.69,7399422.0,5.16
300601,-6426155.0,-8.02,757009.0,0.94,-7183164.0,-8.97,-415766.0,-0.52,6841921.0,8.54
688160,-6426655.0,-11.16,-4260990.0,-7.4,-2165665.0,-3.76,3249889.0,5.64,3176766.0,5.51
688700,-6430344.0,-2.43,995015.0,0.38,-7425359.0,-2.81,1270053.0,0.48,5160291.0,1.95
000768,-6443344.0,-4.68,-9815276.0,-7.12,3371932.0,2.45,1344515.0,0.98,5098827.0,3.7
300121,-6467274.0,-19.48,-1283411.0,-3.87,-5183863.0,-15.61,3802078.0,11.45,2665196.0,8.03
000415,-6473687.0,-9.5,-2428367.0,-3.56,-4045320.0,-5.94,6913197.0,10.15,-439510.0,-0.64
300989,-6478731.0,-35.54,-86338.0,-0.47,-6392393.0,-35.07,840147.0,4.61,5638585.0,30.94
300809,-6486958.0,-20.54,-5831160.0,-18.47,-655798.0,-2.08,2533711.0,8.02,3953247.0,12.52
003020,-6500917.0,-6.56,-885821.0,-0.89,-5615096.0,-5.67,-3902569.0,-3.94,10403485.0,10.5
000950,-6525801.0,-11.25,-4116144.0,-7.09,-2409657.0,-4.15,1001546.0,1.73,5524255.0,9.52
600660,-6530887.0,-2.49,-5031408.0,-1.92,-1499479.0,-0.57,-14708252.0,-5.61,21244757.0,8.1
600257,-6535230.0,-11.48,-2642950.0,-4.64,-3892280.0,-6.84,-1495816.0,-2.63,8031047.0,14.11
301045,-6539969.0,-6.23,-1691479.0,-1.61,-4848490.0,-4.62,-2933843.0,-2.79,9473811.0,9.02
000993,-6545470.0,-6.87,146280.0,0.15,-6691750.0,-7.03,2031855.0,2.13,4513615.0,4.74
600203,-6550462.0,-8.66,0.0,0.0,-6550462.0,-8.66,-985538.0,-1.3,7536000.0,9.97
000739,-6560056.0,-2.98,-5479963.0,-2.49,-1080093.0,-0.49,4762578.0,2.16,1797478.0,0.82
002731,-6565042.0,-11.57,-732539.0,-1.29,-5832503.0,-10.28,1247130.0,2.2,5317913.0,9.37
300358,-6577652.0,-12.96,-722642.0,-1.42,-5855010.0,-11.54,4111451.0,8.1,2466202.0,4.86
688508,-6591509.0,-2.64,-20154424.0,-8.08,13562915.0,5.44,8577911.0,3.44,-1986401.0,-0.8
003010,-6633109.0,-3.11,2576394.0,1.21,-9209503.0,-4.31,-2502971.0,-1.17,9136080.0,4.28
300419,-6642384.0,-16.19,-6576122.0,-16.03,-66262.0,-0.16,3391696.0,8.27,3250688.0,7.92
301398,-6692168.0,-15.46,-5895494.0,-13.62,-796674.0,-1.84,1283683.0,2.97,5408485.0,12.5
002127,-6695894.0,-6.46,-1557470.0,-1.5,-5138424.0,-4.96,-3554337.0,-3.43,10250232.0,9.89
603477,-6720850.0,-8.03,-5439156.0,-6.5,-1281694.0,-1.53,-3539203.0,-4.23,10260053.0,12.26
603507,-6721699.0,-8.57,-2449122.0,-3.12,-4272577.0,-5.45,-6277222.0,-8.0,12990269.0,16.56
000948,-6729824.0,-5.11,549368.0,0.42,-7279192.0,-5.52,1588958.0,1.21,5140866.0,3.9
603977,-6746973.0,-19.3,-2190582.0,-6.27,-4556391.0,-13.04,3966813.0,11.35,2780160.0,7.95
002006,-6748968.0,-18.89,-2623068.0,-7.34,-4125900.0,-11.55,2874839.0,8.05,3874129.0,10.84
600029,-6767223.0,-5.85,-1716345.0,-1.48,-5050878.0,-4.37,-3243752.0,-2.8,10021156.0,8.67
603336,-6768586.0,-14.31,-786698.0,-1.66,-5981888.0,-12.65,2539464.0,5.37,4229122.0,8.94
300832,-6782428.0,-4.18,-8019432.0,-4.95,1237004.0,0.76,-655466.0,-0.4,7437894.0,4.59
688798,-6802653.0,-7.47,-4934248.0,-5.42,-1868405.0,-2.05,5067160.0,5.56,1735493.0,1.91
601069,-6808087.0,-1.34,6321785.0,1.25,-13129872.0,-2.59,-8874732.0,-1.75,15551600.0,3.07
600594,-6829853.0,-4.42,880400.0,0.57,-7710253.0,-4.99,16752549.0,10.85,-9922696.0,-6.42
301176,-6840313.0,-3.05,2433396.0,1.08,-9273709.0,-4.13,-3922091.0,-1.75,10762405.0,4.79
600110,-6863027.0,-0.96,-1156922.0,-0.16,-5706105.0,-0.8,17013581.0,2.39,-10144141.0,-1.43
002335,-6883541.0,-2.79,-1160737.0,-0.47,-5722804.0,-2.32,4597801.0,1.87,2285740.0,0.93
600211,-6929214.0,-10.45,-4145795.0,-6.25,-2783419.0,-4.2,-2231270.0,-3.37,9160486.0,13.82
002009,-6942243.0,-9.98,-584031.0,-0.84,-6358212.0,-9.14,414421.0,0.6,6527822.0,9.38
300182,-6943822.0,-5.35,4321270.0,3.33,-11265092.0,-8.67,-2324331.0,-1.79,9268152.0,7.14
002698,-6953979.0,-12.85,-1396086.0,-2.58,-5557893.0,-10.27,-1739196.0,-3.21,8693176.0,16.07
002668,-6979911.0,-13.38,-3837007.0,-7.35,-3142904.0,-6.02,887283.0,1.7,6092628.0,11.68
600570,-6987608.0,-3.31,-1114663.0,-0.53,-5872945.0,-2.78,-8813295.0,-4.17,15803032.0,7.48
002199,-6993997.0,-11.6,-6575527.0,-10.91,-418470.0,-0.69,2734186.0,4.54,4259810.0,7.07
300651,-7001875.0,-3.02,-8563935.0,-3.69,1562060.0,0.67,17650640.0,7.61,-10648765.0,-4.59
300296,-7007385.0,-8.5,-6956111.0,-8.43,-51274.0,-0.06,-2879566.0,-3.49,9886952.0,11.99
688016,-7022448.0,-15.08,-4773831.0,-10.25,-2248617.0,-4.83,3661688.0,7.86,3360760.0,7.21
688153,-7022791.0,-9.49,-4135925.0,-5.59,-2886866.0,-3.9,4286786.0,5.79,2736004.0,3.7
300532,-7041497.0,-18.33,-2110136.0,-5.49,-4931361.0,-12.84,1372756.0,3.57,5668742.0,14.76
601916,-7046428.0,-4.02,-11130116.0,-6.35,4083688.0,2.33,3507177.0,2.0,3539251.0,2.02
002258,-7073828.0,-4.67,-7665678.0,-5.06,591850.0,0.39,6222172.0,4.11,851658.0,0.56
300042,-7092931.0,-2.31,-6104937.0,-1.99,-987994.0,-0.32,1332821.0,0.43,5760110.0,1.87
600222,-7094070.0,-18.35,-1722818.0,-4.46,-5371252.0,-13.89,3116980.0,8.06,3977090.0,10.29
300183,-7139038.0,-14.28,-2967000.0,-5.93,-4172038.0,-8.35,7876187.0,15.75,-737149.0,-1.47
600177,-7152565.0,-9.48,-2069732.0,-2.74,-5082833.0,-6.74,8334840.0,11.05,-1182274.0,-1.57
603305,-7154256.0,-10.47,-4616177.0,-6.75,-2538079.0,-3.71,-2088778.0,-3.06,9243034.0,13.52
600635,-7164863.0,-9.75,-3221603.0,-4.38,-3943260.0,-5.36,-3218446.0,-4.38,10383309.0,14.12
000777,-7165256.0,-13.5,-1461837.0,-2.75,-5703419.0,-10.75,84645.0,0.16,7080611.0,13.34
600373,-7186288.0,-19.65,0.0,0.0,-7186288.0,-19.65,1272624.0,3.48,5913664.0,16.17
600969,-7221864.0,-11.82,-1102349.0,-1.8,-6119515.0,-10.01,3852796.0,6.31,3369068.0,5.51
600266,-7268275.0,-15.5,-4184745.0,-8.92,-3083530.0,-6.57,-1137855.0,-2.43,8406130.0,17.92
300685,-7295664.0,-10.16,-782273.0,-1.09,-6513391.0,-9.07,1455586.0,2.03,5840078.0,8.13
603068,-7297932.0,-4.57,5179212.0,3.24,-12477144.0,-7.81,630925.0,0.39,6677180.0,4.18
002385,-7317759.0,-15.89,-4894769.0,-10.63,-2422990.0,-5.26,668247.0,1.45,6649513.0,14.44
688003,-7351159.0,-4.1,-1534837.0,-0.86,-5816322.0,-3.25,-2383818.0,-1.33,9734977.0,5.43
688513,-7351207.0,-8.76,-4405263.0,-5.25,-2945944.0,-3.51,6444392.0,7.68,906815.0,1.08
300705,-7370057.0,-14.09,-5339383.0,-10.21,-2030674.0,-3.88,4868823.0,9.31,2501234.0,4.78
603823,-7371047.0,-1.08,30272340.0,4.44,-37643387.0,-5.52,-34029236.0,-4.99,41423830.0,6.07
600143,-7392159.0,-4.37,5535397.0,3.27,-12927556.0,-7.65,11095251.0,6.56,-3707334.0,-2.19
600598,-7402818.0,-4.24,-11867492.0,-6.8,4464674.0,2.56,4255538.0,2.44,3149696.0,1.8
300490,-7408216.0,-7.46,-16127713.0,-16.24,8719497.0,8.78,190082.0,0.19,7218134.0,7.27
002328,-7419235.0,-6.67,-357044.0,-0.32,-7062191.0,-6.35,-1327315.0,-1.19,8746550.0,7.86
603486,-7419504.0,-8.88,-4572956.0,-5.47,-2846548.0,-3.41,3864716.0,4.62,3554788.0,4.25
002382,-7424556.0,-15.77,-6846155.0,-14.54,-578401.0,-1.23,2064912.0,4.39,5359644.0,11.39
002603,-7441144.0,-3.15,-1260394.0,-0.53,-6180750.0,-2.62,-7472716.0,-3.17,14913861.0,6.32
688299,-7463790.0,-22.67,0.0,0.0,-7463790.0,-22.67,2121336.0,6.44,5342454.0,16.23
688207,-7471494.0,-7.56,-2407527.0,-2.44,-5063967.0,-5.13,8672775.0,8.78,-1201281.0,-1.22
600310,-7487970.0,-3.08,-7753683.0,-3.19,265713.0,0.11,-478424.0,-0.2,7985658.0,3.28
000876,-7488799.0,-10.16,2858267.0,3.88,-10347066.0,-14.03,-2297069.0,-3.12,9785868.0,13.27
600916,-7509520.0,-5.17,852619.0,0.59,-8362139.0,-5.76,-4388812.0,-3.02,11898332.0,8.19
002221,-7522557.0,-8.89,-302226.0,-0.36,-7220331.0,-8.53,-1155946.0,-1.37,8678503.0,10.26
002268,-7535369.0,-9.3,-35300.0,-0.04,-7500069.0,-9.25,805590.0,0.99,6729779.0,8.3
300259,-7543610.0,-12.82,446658.0,0.76,-7990268.0,-13.58,2732994.0,4.65,4810616.0,8.18
603829,-7558591.0,-20.21,-3173101.0,-8.48,-4385490.0,-11.73,1207391.0,3.23,6351200.0,16.98
603203,-7566221.0,-4.42,-1604718.0,-0.94,-5961503.0,-3.48,-3335341.0,-1.95,10893380.0,6.36
600732,-7579471.0,-5.5,-7987375.0,-5.8,407904.0,0.3,18240388.0,13.24,-10695656.0,-7.76
300826,-7584041.0,-14.86,-18947170.0,-37.12,11363129.0,22.26,-228737.0,-0.45,7812779.0,15.31
002104,-7594203.0,-6.65,-1277880.0,-1.12,-6316323.0,-5.53,-1586477.0,-1.39,9180680.0,8.04
000423,-7623819.0,-7.61,-2999754.0,-2.99,-4624065.0,-4.61,347506.0,0.35,7276312.0,7.26
001369,-7646478.0,-5.67,-3938876.0,-2.92,-3707602.0,-2.75,-2869880.0,-2.13,10516357.0,7.79
600023,-7684334.0,-7.91,-3504342.0,-3.61,-4179992.0,-4.3,-570321.0,-0.59,8281805.0,8.53
002755,-7694888.0,-12.22,-2511226.0,-3.99,-5183662.0,-8.23,-1894816.0,-3.01,9589704.0,15.23
600062,-7727364.0,-11.56,-4009080.0,-6.0,-3718284.0,-5.56,6418309.0,9.6,1302280.0,1.95
300075,-7735546.0,-14.73,-4905492.0,-9.34,-2830054.0,-5.39,-2881587.0,-5.49,10617133.0,20.22
600611,-7772180.0,-9.68,-2800637.0,-3.49,-4971543.0,-6.19,3402682.0,4.24,4369496.0,5.44
688775,-7799841.0,-4.24,-13284655.0,-7.23,5484814.0,2.99,-4319434.0,-2.35,12119276.0,6.6
600905,-7801065.0,-4.26,852466.0,0.47,-8653531.0,-4.73,-4681811.0,-2.56,12482876.0,6.82
002703,-7831242.0,-7.76,-4013970.0,-3.98,-3817272.0,-3.78,-3190494.0,-3.16,11021736.0,10.93
300207,-7868708.0,-2.52,7613546.0,2.43,-15482254.0,-4.95,295343.0,0.09,7573365.0,2.42
300634,-7918015.0,-12.67,-3710337.0,-5.94,-4207678.0,-6.73,2944335.0,4.71,4973679.0,7.96
002957,-7938837.0,-1.75,-15730056.0,-3.48,7791219.0,1.72,14006756.0,3.1,-6067919.0,-1.34
600881,-7971502.0,-4.96,-3990815.0,-2.48,-3980687.0,-2.48,-9668017.0,-6.01,17639520.0,10.97
000408,-8011284.0,-0.91,57884343.0,6.55,-65895627.0,-7.46,-32406541.0,-3.67,40417828.0,4.57
600252,-8014330.0,-12.45,-5679725.0,-8.82,-2334605.0,-3.63,-75241.0,-0.12,8089572.0,12.56
688799,-8056445.0,-11.4,-8537782.0,-12.08,481337.0,0.68,7077481.0,10.01,978964.0,1.39
600621,-8071995.0,-18.02,-877147.0,-1.96,-7194848.0,-16.06,868288.0,1.94,7203707.0,16.08
600372,-8072740.0,-7.87,-14564877.0,-14.2,6492137.0,6.33,4365021.0,4.26,3700982.0,3.61
601901,-8093916.0,-7.98,-2060913.0,-2.03,-6033003.0,-5.95,1197837.0,1.18,6896079.0,6.8
601997,-8094951.0,-8.28,-8458573.0,-8.66,363622.0,0.37,723361.0,0.74,7371590.0,7.54
603533,-8152789.0,-4.54,-206258.0,-0.11,-7946531.0,-4.42,-4733907.0,-2.63,12886696.0,7.17
302132,-8154511.0,-6.22,-4739482.0,-3.62,-3415029.0,-2.6,5376901.0,4.1,2777610.0,2.12
000026,-8195248.0,-22.49,-6026327.0,-16.54,-2168921.0,-5.95,1735292.0,4.76,6459956.0,17.73
002821,-8197616.0,-0.97,-8207738.0,-0.97,10122.0,0.0,-8102432.0,-0.95,16300053.0,1.92
001395,-8210857.0,-6.77,-4667.0,0.0,-8206190.0,-6.77,-114165.0,-0.09,8325023.0,6.87
688216,-8214577.0,-7.9,-5966966.0,-5.74,-2247611.0,-2.16,4347918.0,4.18,3873972.0,3.73
000733,-8233693.0,-2.25,-20827695.0,-5.68,12594002.0,3.44,8411222.0,2.29,-177529.0,-0.05
600008,-8235159.0,-7.27,-1980916.0,-1.75,-6254243.0,-5.52,-5781628.0,-5.1,14016786.0,12.38
600982,-8282013.0,-5.67,-3346852.0,-2.29,-4935161.0,-3.38,605997.0,0.41,7675499.0,5.25
601216,-8300140.0,-7.4,-6215760.0,-5.54,-2084380.0,-1.86,-2569576.0,-2.29,10870181.0,9.69
002559,-8313766.0,-6.64,-1322232.0,-1.06,-6991534.0,-5.58,-310596.0,-0.25,8624362.0,6.89
002410,-8341834.0,-5.95,-9346749.0,-6.67,1004915.0,0.72,-5947265.0,-4.24,14289099.0,10.19
603379,-8391202.0,-4.58,-15316367.0,-8.35,6925165.0,3.78,4325084.0,2.36,4066118.0,2.22
000166,-8397833.0,-7.34,-15296601.0,-13.36,6898768.0,6.03,6124571.0,5.35,2273263.0,1.99
000546,-8474031.0,-18.14,3003771.0,6.43,-11477802.0,-24.58,1567813.0,3.36,6906218.0,14.79
600392,-8486690.0,-1.19,16175845.0,2.26,-24662535.0,-3.45,9136980.0,1.28,-654570.0,-0.09
601818,-8518025.0,-3.8,2464626.0,1.1,-10982651.0,-4.9,349013.0,0.16,8169327.0,3.65
301297,-8547615.0,-3.93,-3288734.0,-1.51,-5258881.0,-2.42,-8440681.0,-3.88,16988296.0,7.81
600600,-8607099.0,-8.71,-950528.0,-0.96,-7656571.0,-7.75,2983733.0,3.02,5623366.0,5.69
