序号,ticker,name,close,pct_change,change,volume,amount,amplitude,high,low,open,prev_close,volume_ratio,turnover,pe,pb,total_mcap,float_mcap,speed_5min,pct_5min,pct_60d,pct_ytd,main_net_inflow,main_net_pct,super_large_net_inflow,super_large_net_pct,large_net_inflow,large_net_pct,medium_net_inflow,medium_net_pct,small_net_inflow,small_net_pct
47,603399,永杉锂业,13.72,10.02,1.25,475362.0,633275278.0,9.3,13.72,12.56,12.59,12.47,3.54,9.28,13.26,4.34,7028627704.0,7028627704.0,0.0,0.0,-4.39,32.05,105306782.0,16.62,110424192.0,17.43,-5117410.0,-0.81,-24955642.0,-3.94,-80351141.0,-12.68
48,002298,中电鑫龙,7.36,10.01,0.67,274751.0,196679127.58,10.01,7.36,6.69,6.69,6.69,4.19,4.16,31.71,2.92,5447216231.0,4863171424.0,0.0,0.0,-25.35,-29.5,65984392.0,33.54,53931275.0,27.41,12053117.0,6.13,-21908813.0,-11.13,-44075579.0,-22.4
49,605100,华丰股份,30.56,10.01,2.78,45001.0,132980485.0,10.66,30.56,27.6,27.6,27.78,2.13,1.89,141.63,4.05,7304512320.0,7270370688.0,0.0,0.0,-12.23,-4.86,20507005.0,15.37,17107696.0,12.83,3399309.0,2.55,-8670284.0,-6.5,-11836721.0,-8.87
51,000533,顺钠股份,8.68,10.01,0.79,270258.0,229690883.72,10.14,8.68,7.88,7.89,7.89,4.1,3.95,88.63,6.08,5996282880.0,5944952832.0,0.0,0.0,-34.69,4.2,74775869.0,32.56,82973277.0,36.12,-8197408.0,-3.57,-32293206.0,-14.06,-42482663.0,-18.5
52,000603,盛达资源,24.83,10.01,2.26,670771.0,1604123391.21,8.73,24.83,22.86,23.44,22.57,7.42,10.06,53.94,4.91,17131938861.0,16554567194.0,0.0,0.0,-33.95,-19.49,89338624.0,5.57,81926224.0,5.11,7412400.0,0.46,-60695520.0,-3.78,-28643104.0,-1.79
53,600550,保变电气,11.65,10.01,1.06,548177.0,609691199.0,10.58,11.65,10.53,10.63,10.59,5.24,2.98,90.05,24.04,21453806792.0,21453806792.0,0.0,0.0,-22.44,10.43,118967192.0,19.49,123872992.0,20.29,-4905800.0,-0.8,-35687878.0,-5.85,-83151163.0,-13.62
54,002229,鸿博股份,10.33,10.01,0.94,212018.0,212853776.0,10.76,10.33,9.32,9.38,9.39,2.77,4.3,-40.43,4.79,5125658071.0,5094303164.0,0.0,0.0,-38.8,-33.14,97165256.0,45.65,93130314.0,43.75,4034942.0,1.9,-39512765.0,-18.56,-57652491.0,-27.09
55,002112,三变科技,14.52,10.0,1.32,162250.0,227221922.95,9.85,14.52,13.22,13.22,13.2,5.53,6.19,50.68,4.95,4270786215.0,3805395066.0,0.0,0.0,-27.44,9.58,45603126.0,20.07,34193988.0,15.05,11409138.0,5.02,-15486700.0,-6.81,-30116426.0,-13.25
56,603678,火炬电子,48.39,10.0,4.4,87074.0,411406859.0,8.73,48.39,44.55,44.7,43.99,1.27,1.83,145.05,3.76,23012669274.0,23012669274.0,0.0,0.0,40.79,37.32,97947218.0,23.68,150764061.0,36.45,-52816843.0,-12.77,-67492441.0,-16.32,-30454776.0,-7.36
57,600962,国投中鲁,22.11,10.0,2.01,26680.0,58492699.0,6.17,22.11,20.87,21.0,20.1,1.11,1.02,340.3,6.12,5797463100.0,5797463100.0,0.0,0.0,6.14,0.82,23294199.0,39.82,25432692.0,43.47,-2138493.0,-3.66,-11591411.0,-19.81,-11702788.0,-20.0
58,002900,哈三联,12.1,10.0,1.1,239964.0,274296706.36,12.73,12.1,10.7,11.93,11.0,4.68,14.89,-135.61,2.17,3827890055.0,1949581040.0,0.0,0.0,13.3,-2.89,41067518.0,14.96,39986421.0,14.57,1081097.0,0.39,-11971713.0,-4.36,-29095804.0,-10.6
59,002353,杰瑞股份,135.11,10.0,12.28,22272.0,300913479.14,0.0,135.11,135.11,135.11,122.83,0.32,0.32,58.79,6.07,138333161597.0,93366227273.0,0.0,0.0,3.69,92.66,86627938.0,28.77,164329699.0,54.57,-77701761.0,-25.8,-46437307.0,-15.42,-40190631.0,-13.35
60,603988,中电电机,17.17,9.99,1.56,45377.0,76929446.0,5.51,17.17,16.31,16.85,15.61,2.37,1.93,224.29,6.16,4038384000.0,4038384000.0,0.0,0.0,-30.68,-29.23,18035691.0,23.41,18417573.0,23.9,-381882.0,-0.5,-2326190.0,-3.02,-15709501.0,-20.39
61,002879,长缆科技,16.41,9.99,1.49,252811.0,404279294.64,8.11,16.41,15.2,15.2,14.92,9.15,18.43,584.65,1.88,3168896372.0,2250451335.0,0.0,0.0,-22.52,-9.24,45225762.0,11.19,34532081.0,8.54,10693681.0,2.64,-23208885.0,-5.74,-22016878.0,-5.45
62,001258,立新能源,12.11,9.99,1.1,1033394.0,1244405936.8,4.27,12.11,11.64,12.08,11.01,4.66,11.07,445.67,3.74,11302666675.0,11302548602.0,0.0,0.0,33.37,71.05,14249878.0,1.15,-23501370.0,-1.89,37751248.0,3.03,-28846128.0,-2.32,14596240.0,1.17
63,601179,中国西电,13.65,9.99,1.24,1672129.0,2198261023.0,8.06,13.65,12.65,12.7,12.41,3.85,3.26,50.47,3.03,69968294105.0,69968294105.0,0.0,0.0,-20.45,50.83,496242215.0,22.54,600873495.0,27.29,-104631280.0,-4.75,-187432336.0,-8.51,-308676112.0,-14.02
64,603318,水发燃气,8.7,9.99,0.79,465945.0,395593070.0,9.1,8.7,7.98,7.98,7.91,2.8,10.15,228.99,2.57,4825656997.0,3993917039.0,0.0,0.0,-23.62,29.85,154429447.0,39.03,151634083.0,38.32,2795364.0,0.71,-71656698.0,-18.11,-82772749.0,-20.92
65,002412,汉森制药,7.38,9.99,0.67,319705.0,226458230.03,10.28,7.38,6.69,6.74,6.71,3.35,6.42,24.17,1.63,3713616000.0,3674096100.0,0.0,0.0,20.2,20.79,47262797.0,20.87,29563982.0,13.05,17698815.0,7.82,-3568158.0,-1.58,-43694639.0,-19.29
66,605299,舒华体育,12.12,9.98,1.1,91802.0,111243414.0,1.09,12.12,12.0,12.12,11.02,2.92,2.25,50.78,4.11,4940830813.0,4940830813.0,0.0,0.0,-41.53,7.35,23295259.0,20.93,37125648.0,33.36,-13830389.0,-12.43,-18721028.0,-16.82,-4574231.0,-4.11
67,000815,美利云,17.74,9.98,1.61,1199876.0,2056958617.11,9.98,17.74,16.13,16.47,16.13,11.19,17.26,138.91,8.77,12333966241.0,12333966241.0,0.0,0.0,-7.46,58.53,142956688.0,6.95,163553600.0,7.95,-20596912.0,-1.0,-89694240.0,-4.36,-53262448.0,-2.59
68,002083,孚日股份,10.47,9.98,0.95,470132.0,480291373.05,11.13,10.47,9.41,9.46,9.52,2.85,4.97,13.74,2.15,9911310456.0,9911310456.0,0.0,0.0,-5.25,-9.82,150585071.0,31.35,132029150.0,27.49,18555921.0,3.86,-66031929.0,-13.75,-84553142.0,-17.6
69,603619,中曼石油,23.47,9.98,2.13,124360.0,288463548.0,3.75,23.47,22.67,22.75,21.34,1.14,2.69,85.7,2.52,10851083680.0,10851083680.0,0.0,0.0,-29.86,2.44,57700254.0,19.98,73196720.0,25.34,-15496466.0,-5.37,-24955339.0,-8.64,-32744914.0,-11.34
70,600984,建设机械,3.64,9.97,0.33,460054.0,164639218.0,10.88,3.64,3.28,3.33,3.31,4.28,3.66,-4.1,2.56,4575639887.0,4575639887.0,0.0,0.0,-8.54,-11.0,68137052.0,41.2,66843296.0,40.41,1293756.0,0.78,-33155112.0,-20.05,-34981941.0,-21.15
71,603956,威派格,5.74,9.96,0.52,155985.0,87138107.0,9.58,5.74,5.24,5.26,5.22,3.36,2.74,-14.08,1.77,3271262082.0,3271262082.0,0.0,0.0,3.42,-11.15,20632295.0,23.67,15141968.0,17.37,5490327.0,6.3,-4460125.0,-5.12,-16166429.0,-18.54
72,000595,新能股份,5.52,9.96,0.5,43975.0,24274200.0,0.0,5.52,5.52,5.52,5.02,0.74,0.39,797.41,12.99,6285383140.0,6285383140.0,0.0,0.0,-17.73,-1.25,3133704.0,12.9,4197408.0,17.28,-1063704.0,-4.38,-1319832.0,-5.44,-1813872.0,-7.47
73,000011,深物业A,7.51,9.96,0.68,116072.0,86195766.12,10.25,7.51,6.81,6.83,6.83,5.35,2.2,-41.08,1.33,4475802981.0,3953831328.0,0.0,0.0,-10.81,-16.46,29486279.0,34.21,13715993.0,15.91,15770286.0,18.3,-11702629.0,-13.58,-17783652.0,-20.63
74,000608,阳光股份,6.42,9.93,0.58,386034.0,241102369.27,12.16,6.42,5.71,5.73,5.84,3.26,5.18,-51.27,2.34,4814443444.0,4785644929.0,0.0,0.0,67.62,144.11,46190262.0,19.16,21479482.0,8.91,24710780.0,10.25,-27280394.0,-11.31,-18909868.0,-7.84
75,600468,百利电气,5.54,9.92,0.5,396961.0,211803870.0,10.52,5.54,5.01,5.01,5.04,6.3,3.65,59.01,3.0,6026053678.0,6026053678.0,0.0,0.91,-28.52,-21.75,50095368.0,23.45,25512604.0,11.94,24582764.0,11.51,-23511243.0,-11.0,-26582462.0,-12.44
76,002379,宏桥控股,20.37,9.58,1.78,636693.0,1254101860.11,11.83,20.45,18.25,18.59,18.59,2.82,5.6,9.82,5.42,265443877775.0,23147933349.0,1.04,0.69,-24.94,-13.94,178643365.0,14.21,93596758.0,7.44,85046607.0,6.76,-44925600.0,-3.57,-133717760.0,-10.63
78,688679,通源环境,37.19,9.32,3.17,33577.0,116537265.0,15.05,37.79,32.67,33.34,34.02,2.73,2.55,2287.51,4.46,4897539013.0,4897539013.0,1.75,1.06,-32.42,39.81,44608882.0,37.98,15123434.0,12.88,29485448.0,25.1,-3619428.0,-3.08,-40989455.0,-34.9
79,600219,南山铝业,4.72,8.51,0.37,2683714.0,1225660691.0,10.11,4.76,4.32,4.35,4.35,4.44,2.34,12.31,1.1,54203071358.0,54203071358.0,0.21,0.0,-17.63,-9.92,170470989.0,13.82,141103453.0,11.44,29367536.0,2.38,-85065600.0,-6.9,-85409184.0,-6.93
80,300929,华骐环保,13.05,8.39,1.01,43674.0,55717708.2,13.79,13.37,11.71,11.89,12.04,1.55,3.48,-142.8,2.25,1724335076.0,1635952581.0,-0.15,0.38,2.68,21.4,5459921.0,9.74,0.0,0.0,5459921.0,9.74,-547999.0,-0.98,-4911922.0,-8.76
81,600396,华电辽能,16.17,8.38,1.25,2623335.0,4076606655.0,10.05,16.35,14.85,15.3,14.92,3.67,17.81,37.75,15.52,23813669231.0,23813669231.0,0.94,0.75,75.76,467.37,-546632352.0,-13.37,-481321328.0,-11.77,-65311024.0,-1.6,70899168.0,1.73,475734816.0,11.64
82,301446,福事特,31.02,8.08,2.32,11598.0,35227688.5,8.78,31.43,28.91,28.98,28.7,4.57,3.73,34.51,2.68,3226080000.0,963791400.0,0.65,0.75,-20.83,-2.64,6845441.0,19.38,4390476.0,12.43,2454965.0,6.95,-2944579.0,-8.34,-3900862.0,-11.05
84,300265,通光线缆,13.76,7.92,1.01,330316.0,448995868.85,12.08,14.28,12.74,12.77,12.75,4.47,7.07,400.85,2.74,6434194370.0,6430050890.0,-0.51,-0.86,-25.46,2.84,33443816.0,7.43,9161038.0,2.04,24282778.0,5.39,-10929888.0,-2.43,-22513928.0,-5.0
85,000688,国城矿业,28.68,7.9,2.1,247975.0,700907147.23,9.97,29.24,26.59,27.33,26.58,4.43,2.09,24.06,11.94,33987741808.0,33987617910.0,0.35,0.14,-34.68,3.65,90748946.0,12.95,57748995.0,8.24,32999951.0,4.71,-11110924.0,-1.59,-79638022.0,-11.36
88,688377,迪威尔,20.22,7.84,1.47,24177.0,47585002.0,7.25,20.39,19.03,19.36,18.75,3.04,1.04,68.87,2.52,4722811019.0,4722811019.0,0.4,-0.74,-38.93,-33.53,176882.0,0.36,-238004.0,-0.49,414886.0,0.85,2929547.0,5.99,-3106427.0,-6.35
89,600722,金牛化工,10.68,7.77,0.77,1079030.0,1104219971.0,9.79,10.78,9.81,9.91,9.91,4.79,15.86,139.22,5.76,7265814140.0,7265814140.0,0.09,0.38,-23.66,79.8,-47463341.0,-4.28,-23052897.0,-2.08,-24410444.0,-2.2,-5796880.0,-0.52,53274128.0,4.81
90,002536,飞龙股份,51.78,7.76,3.73,283469.0,1465604176.41,7.99,52.86,49.02,49.91,48.05,1.99,5.21,128.65,8.91,29762413281.0,28189087664.0,-0.31,0.19,35.91,76.12,145453472.0,9.92,200463520.0,13.67,-55010048.0,-3.75,-87943088.0,-6.0,-57510377.0,-3.92
91,002348,高乐股份,10.16,7.74,0.73,168805.0,167974711.0,9.44,10.24,9.35,9.51,9.43,2.14,1.87,-180.07,16.21,10090294272.0,9179895270.0,-0.2,-0.2,6.05,76.7,24987695.0,14.86,5555987.0,3.3,19431708.0,11.55,-7105304.0,-4.23,-17882391.0,-10.63
93,301115,联检科技,23.84,7.63,1.69,40735.0,96848600.84,11.74,24.6,22.0,22.03,22.15,2.22,2.63,-34.02,1.78,4375232424.0,3689638462.0,-0.17,-0.04,12.88,51.94,1912374.0,1.97,-3266569.0,-3.37,5178943.0,5.34,-887653.0,-0.92,-1024721.0,-1.06
94,000534,万泽股份,26.22,7.59,1.85,138590.0,354166033.98,7.55,26.44,24.6,25.44,24.37,2.61,2.76,43.12,7.78,13360362090.0,13176547435.0,1.0,0.88,-40.35,19.18,24478965.0,6.9,3555205.0,1.0,20923760.0,5.9,2325028.0,0.66,-26803992.0,-7.56
95,002141,贤丰控股,5.56,7.54,0.39,1887874.0,1035820894.0,13.73,5.69,4.98,5.24,5.17,2.82,18.28,144.38,7.12,5743123037.0,5743123037.0,-0.71,-0.89,52.75,49.06,163049400.0,15.72,200030280.0,19.29,-36980880.0,-3.57,-75049621.0,-7.24,-87999766.0,-8.49
96,301638,南网数字,24.81,7.54,1.74,213230.0,532194228.82,9.41,25.92,23.75,24.0,23.07,5.43,8.52,255.49,7.15,78887122206.0,6208305664.0,-0.12,0.45,-7.97,32.32,1138393.0,0.21,-2258382.0,-0.42,3396775.0,0.64,-1883554.0,-0.35,745160.0,0.14
97,603191,望变电气,13.08,7.39,0.9,115738.0,149693777.0,10.02,13.4,12.18,12.18,12.18,5.48,3.51,87.82,1.74,4315937478.0,4315937478.0,-0.15,0.31,-35.34,-11.38,30885640.0,20.14,17110083.0,11.16,13775557.0,8.98,-17286218.0,-11.27,-13599422.0,-8.87
99,688353,华盛锂电,95.97,7.35,6.57,56091.0,530627617.0,11.64,98.6,88.19,89.4,89.4,2.21,3.52,39.44,4.34,15307215000.0,15307215000.0,0.65,-0.4,-19.97,-15.59,53217884.0,9.98,54220522.0,10.17,-1002638.0,-0.19,-14743100.0,-2.77,-38474783.0,-7.22
100,000636,风华高科,44.31,7.29,3.01,775510.0,3463675480.97,5.88,45.43,43.0,44.0,41.3,2.45,6.7,144.73,4.15,51267255379.0,51267250948.0,-0.78,-0.45,95.8,173.86,586798096.0,16.94,813550032.0,23.49,-226751936.0,-6.55,-335039440.0,-9.67,-251758656.0,-7.27
101,003013,地铁设计,14.85,7.22,1.0,49677.0,71941424.38,9.31,14.99,13.7,13.8,13.85,1.87,1.23,24.33,2.12,6842253345.0,5976774481.0,-0.74,-0.74,13.88,7.14,7381848.0,10.21,-8619049.0,-11.93,16000897.0,22.14,2164041.0,2.99,-9545888.0,-13.21
102,605117,德业股份,86.23,7.17,5.77,125628.0,1071074275.0,8.7,87.5,80.5,80.5,80.46,3.41,0.99,23.11,11.03,109790712234.0,109790712234.0,-0.3,-0.25,-16.76,43.03,139170286.0,12.9,70860592.0,6.57,68309694.0,6.33,-61396496.0,-5.69,-77782393.0,-7.21
103,001337,四川黄金,39.21,7.13,2.61,145449.0,555370898.95,8.33,39.66,36.61,37.18,36.6,3.64,3.46,15.51,8.7,16468200000.0,16468200000.0,0.9,0.64,-16.34,43.31,27117187.0,4.88,33570956.0,6.04,-6453769.0,-1.16,-11141239.0,-2.0,-15975948.0,-2.87
104,688057,金达莱,16.46,7.09,1.09,48376.0,78151222.0,9.95,16.76,15.23,15.23,15.37,1.8,1.75,84.21,1.45,4542960000.0,4542960000.0,0.43,0.86,35.36,36.94,13252099.0,16.79,5213574.0,6.61,8038525.0,10.19,-2361771.0,-2.99,-10890328.0,-13.8
106,300593,新雷能,24.87,6.97,1.62,151113.0,371198875.12,9.63,25.28,23.04,23.25,23.25,2.18,3.36,-78.31,5.88,13491936924.0,11198053270.0,-0.44,0.4,-15.69,-16.43,34726866.0,9.34,13161354.0,3.54,21565512.0,5.8,-11293593.0,-3.04,-23433272.0,-6.3
107,603459,红板科技,89.65,6.96,5.83,186152.0,1666793162.0,10.38,92.2,83.5,84.83,83.82,3.6,23.55,136.46,16.58,67574009164.0,7086999070.0,-0.93,-0.24,49.17,406.5,147857904.0,8.83,102130496.0,6.1,45727408.0,2.73,-80517712.0,-4.81,-67331250.0,-4.02
108,603311,金海高科,25.66,6.83,1.64,61123.0,156904501.0,9.99,26.42,24.02,24.35,24.02,2.9,2.59,42.77,4.58,6052781054.0,6052781054.0,0.0,0.23,35.62,67.93,22391891.0,14.15,13836772.0,8.74,8555119.0,5.4,-3133815.0,-1.98,-19255513.0,-12.16
109,300467,迅游科技,30.99,6.83,1.98,26278.0,80072843.28,9.51,31.25,28.49,29.0,29.01,2.08,1.54,259.11,9.69,6297319758.0,5275174481.0,0.29,0.55,-1.18,7.98,11148168.0,13.89,8472635.0,10.56,2675533.0,3.33,-2232473.0,-2.78,-8915695.0,-11.11
110,603682,锦和商管,7.99,6.82,0.51,93704.0,73824904.0,10.16,8.14,7.38,7.48,7.48,2.17,1.98,103.57,5.81,3775275000.0,3775275000.0,-0.37,-0.25,8.71,25.43,14231138.0,19.18,6347747.0,8.56,7883391.0,10.63,-1203781.0,-1.62,-13027357.0,-17.56
111,603058,永吉股份,8.59,6.71,0.54,45648.0,38160436.0,7.7,8.63,8.01,8.1,8.05,2.46,1.1,-66.0,3.01,3562217732.0,3561960032.0,0.12,0.59,-24.78,-8.32,7772193.0,20.28,0.0,0.0,7772193.0,20.28,-2720489.0,-7.1,-5051704.0,-13.18
112,002240,盛新锂能,29.49,6.65,1.84,455811.0,1333786844.61,8.79,30.23,27.8,27.99,27.65,3.24,4.99,14.54,2.51,26992016285.0,26921678212.0,0.34,0.07,-42.1,-14.35,108684854.0,8.14,53945190.0,4.04,54739664.0,4.1,-6393728.0,-0.48,-102291120.0,-7.67
113,300164,通源石油,12.92,6.6,0.8,1219208.0,1541835191.21,6.52,13.06,12.27,12.4,12.12,2.15,20.91,-147.33,5.52,7602885487.0,7535083252.0,0.54,0.16,-0.77,134.06,-69784771.0,-4.52,-19612643.0,-1.27,-50172128.0,-3.25,32686320.0,2.12,37098448.0,2.4
114,301292,海科新源,55.66,6.55,3.42,86903.0,480782769.18,13.55,59.18,52.1,52.51,52.24,3.2,10.2,15.4,4.34,12400813003.0,4741628479.0,0.05,-0.23,-34.01,-13.58,40986177.0,8.48,27131137.0,5.61,13855040.0,2.87,-16837787.0,-3.48,-24148391.0,-5.0
115,688690,纳微科技,36.7,6.53,2.25,91219.0,330373720.0,8.48,37.33,34.41,34.71,34.45,2.53,2.26,54.38,7.4,14820001876.0,14820001876.0,0.27,0.33,11.82,42.75,55994700.0,16.8,58414007.0,17.53,-2419307.0,-0.73,-23475481.0,-7.04,-32511880.0,-9.76
116,603629,利通电子,126.0,6.47,7.66,412672.0,5249056383.0,6.32,130.17,122.69,125.34,118.34,4.79,11.44,42.58,21.51,46207728000.0,45451148400.0,0.0,0.91,61.52,570.21,94306992.0,1.79,221159360.0,4.2,-126852368.0,-2.41,-217852880.0,-4.14,123558416.0,2.35
117,301013,利和兴,40.0,6.47,2.43,213258.0,871145689.95,12.43,42.5,37.83,37.83,37.57,3.16,11.27,725.02,13.97,9349722240.0,7569665520.0,-0.15,0.96,62.4,42.81,31394505.0,3.59,14163020.0,1.62,17231485.0,1.97,36253856.0,4.14,-67648352.0,-7.73
118,600844,金煤科技,2.97,6.45,0.18,613115.0,176963838.0,8.96,2.98,2.73,2.74,2.79,2.13,7.45,73.95,38.11,3019076993.0,2443509983.0,0.34,0.34,-15.86,3.13,6622407.0,3.73,-3323756.0,-1.87,9946163.0,5.6,-6438257.0,-3.63,-184150.0,-0.1
120,301323,新莱福,73.28,6.39,4.4,17437.0,126935762.5,6.95,74.8,70.01,71.2,68.88,2.63,2.54,47.93,3.51,7810504099.0,5024271945.0,-0.52,0.25,7.46,35.25,7541782.0,5.94,100898.0,0.08,7440884.0,5.86,1804897.0,1.42,-9346679.0,-7.36
121,601965,中国汽研,14.16,6.39,0.85,103599.0,144278368.0,4.36,14.24,13.66,13.85,13.31,3.27,1.04,16.55,1.77,14197501160.0,14137425094.0,0.35,1.22,-12.7,-13.45,9741753.0,6.7,9760121.0,6.71,-18368.0,-0.01,-12241213.0,-8.42,2503689.0,1.72
122,000035,中国天楹,4.67,6.38,0.28,484548.0,220987542.79,7.06,4.67,4.36,4.38,4.39,5.06,2.09,25.18,1.04,11152113031.0,10801830243.0,0.65,0.65,-31.82,-15.4,24125454.0,10.91,13393791.0,6.06,10731663.0,4.85,-12544191.0,-5.67,-11581263.0,-5.24
123,603091,众鑫股份,46.2,6.35,2.76,8097.0,36744513.0,7.0,46.5,43.46,44.31,43.44,3.0,1.84,17.62,3.03,6612805122.0,2033643935.0,0.76,0.61,-20.0,-17.34,3310861.0,8.91,3753436.0,10.11,-442575.0,-1.19,-312607.0,-0.84,-2998254.0,-8.07
124,605028,世茂能源,25.91,6.32,1.54,79943.0,207890130.0,8.45,26.81,24.75,25.82,24.37,5.5,5.0,345.68,3.24,4145600000.0,4145600000.0,-0.27,-0.58,-11.78,-10.47,-1572678.0,-0.75,6808827.0,3.26,-8381505.0,-4.02,-6146108.0,-2.95,7716196.0,3.7
129,600089,特变电工,21.01,6.22,1.23,1415197.0,2917181613.0,7.89,21.34,19.78,19.92,19.78,4.4,2.8,14.63,1.51,106159171917.0,106159171917.0,0.19,-0.14,-21.02,-3.89,201667936.0,6.87,168212768.0,5.73,33455168.0,1.14,-56533216.0,-1.93,-145132608.0,-4.94
131,002953,日丰股份,10.47,6.19,0.61,278913.0,290267267.31,6.59,10.8,10.15,10.6,9.86,12.08,9.92,28.74,2.36,5146838915.0,2945093401.0,0.1,0.48,-11.27,-8.0,-5216646.0,-1.79,-11459359.0,-3.93,6242713.0,2.14,1242574.0,0.43,3974072.0,1.36
132,000155,川能动力,11.86,6.18,0.69,525315.0,608523593.01,7.43,11.99,11.16,11.26,11.17,5.03,2.85,20.52,2.04,21895556536.0,21895556536.0,0.34,0.25,-32.8,1.8,53323065.0,8.76,23046152.0,3.79,30276913.0,4.98,4439460.0,0.73,-57762525.0,-9.49
133,600744,华银电力,8.43,6.17,0.49,2385786.0,1916226195.0,14.86,8.62,7.44,7.73,7.94,4.14,11.75,30.92,13.28,17122377630.0,17122377630.0,0.6,0.48,5.24,43.37,-23747129.0,-1.24,18304407.0,0.95,-42051536.0,-2.19,-28136208.0,-1.47,51882496.0,2.7
134,300334,津膜科技,7.6,6.15,0.44,134518.0,102633402.0,11.31,7.95,7.14,7.23,7.16,2.41,4.45,254.55,4.19,2295696706.0,2295426184.0,0.0,-0.13,1.2,9.2,4178329.0,4.07,-120464.0,-0.12,4298793.0,4.18,3410510.0,3.32,-7588839.0,-7.39
135,300825,阿尔特,9.33,6.14,0.54,231288.0,215040468.45,10.35,9.67,8.76,8.76,8.79,2.72,4.77,77.14,2.27,4617234888.0,4520272107.0,-0.11,0.43,6.39,-3.62,13403933.0,6.21,8338466.0,3.87,5065467.0,2.35,9755774.0,4.52,-23159707.0,-10.74
136,300919,中伟新材,40.54,6.13,2.34,138758.0,554385523.43,7.15,40.9,38.17,38.45,38.2,3.1,1.52,19.06,1.81,42342660234.0,37082255996.0,0.05,-0.17,-33.55,-11.79,70430712.0,12.67,1176816.0,0.21,69253896.0,12.46,-16413464.0,-2.95,-54017248.0,-9.72
137,601061,中信金属,11.25,6.13,0.65,142971.0,158151507.0,8.11,11.4,10.54,10.54,10.6,2.93,0.29,10.01,2.32,55125000000.0,55125000000.0,0.0,0.09,-19.24,-20.66,4021266.0,2.52,3429799.0,2.15,591467.0,0.37,7461268.0,4.68,-11471264.0,-7.2
138,300689,澄天伟业,56.99,6.13,3.29,49546.0,275901575.73,6.98,57.35,53.6,54.0,53.7,3.22,4.9,-528.27,9.59,6588044000.0,5766372096.0,-0.19,0.09,12.43,26.9,29226855.0,10.57,21391484.0,7.74,7835371.0,2.83,-19489033.0,-7.05,-9737823.0,-3.52
139,600676,交运股份,6.42,6.12,0.37,106826.0,69023817.0,4.79,6.61,6.32,6.36,6.05,3.19,1.04,-26.75,1.38,6602924700.0,6602924700.0,-0.16,0.0,-19.45,9.18,1184519.0,1.71,-1088414.0,-1.57,2272933.0,3.28,-3084232.0,-4.45,1899713.0,2.74
140,600929,雪天盐业,5.72,6.12,0.33,258884.0,143706635.0,8.35,5.75,5.3,5.4,5.39,2.6,1.58,157.75,1.24,9381447824.0,9381447824.0,0.18,0.35,-17.46,1.42,21383932.0,14.76,477869.0,0.33,20906063.0,14.43,-12113073.0,-8.36,-9265711.0,-6.39
141,300651,金陵体育,16.85,6.11,0.97,134464.0,231516964.0,9.63,18.19,16.66,16.99,15.88,7.08,13.01,1085.74,2.2,2379383243.0,1741906915.0,-0.47,-0.41,-41.27,-16.5,-7001875.0,-3.02,-8563935.0,-3.69,1562060.0,0.67,17650640.0,7.61,-10648765.0,-4.59
142,688500,慧辰股份,30.77,6.1,1.77,20328.0,61137376.0,6.66,30.87,28.94,29.4,29.0,2.14,2.71,-21.21,3.17,2337974694.0,2305209567.0,1.28,1.35,-37.84,-50.18,2846821.0,4.5,983487.0,1.55,1863334.0,2.94,-5708580.0,-9.02,2861758.0,4.52
143,001203,大中矿业,27.26,6.07,1.56,142588.0,383004693.8,7.94,27.66,25.62,25.74,25.7,2.06,1.09,66.3,5.94,41791772658.0,35600432036.0,0.33,0.26,-42.26,-10.48,36648064.0,9.57,4317865.0,1.13,32330199.0,8.44,10154255.0,2.65,-46802319.0,-12.22
145,600726,华电能源,7.0,6.06,0.4,2758314.0,1869890798.0,9.39,7.09,6.47,6.68,6.6,4.38,3.69,23.0,11.11,55351353470.0,52327353456.0,0.43,0.14,20.69,192.89,-59891557.0,-3.18,41856171.0,2.22,-101747728.0,-5.4,7096080.0,0.38,52762608.0,2.8
146,600727,鲁北化工,7.19,6.05,0.41,186441.0,131341375.0,6.49,7.19,6.75,6.75,6.78,4.84,3.53,16.8,1.18,3800512741.0,3800512741.0,0.42,0.84,-9.79,5.89,10384923.0,7.83,4748529.0,3.58,5636394.0,4.25,-8211309.0,-6.19,-2154946.0,-1.62
149,002539,云图控股,10.98,5.98,0.62,178717.0,191009240.21,7.43,11.06,10.29,10.36,10.36,2.46,2.01,10.92,1.4,13260806907.0,9769934003.0,0.0,1.01,-24.22,-5.51,26412881.0,13.68,11781634.0,6.1,14631247.0,7.58,-17687412.0,-9.16,-8725470.0,-4.52
150,002350,北京科锐,14.5,5.92,0.81,114831.0,164111997.36,6.21,14.58,13.73,13.89,13.69,1.45,2.16,-82.29,4.43,7863804590.0,7692976030.0,-0.14,-0.07,4.92,78.79,10158885.0,6.19,-1114471.0,-0.68,11273356.0,6.86,-12284927.0,-7.48,2126043.0,1.29
151,002532,天山铝业,13.08,5.91,0.73,941587.0,1201982512.95,8.83,13.27,12.18,12.37,12.35,2.56,2.29,6.82,2.01,60543885388.0,53717695472.0,-0.15,-0.46,-26.23,-17.37,78460690.0,6.51,49716690.0,4.13,28744000.0,2.39,-15494000.0,-1.29,-62966704.0,-5.23
